基金代码,基金名称,一级分类,二级分类,3月评分,6月评分,1年评分,2年评分,3年评分,5年评分,7年评分,10年评分
000423,前海开源事件驱动混合A,混合型,混合型-灵活,91.5045,90.8581,92.7324,92.7711,92.4084,87.6786,84.03327076670486,77.48484825811086
112002,易方达策略成长二号混合,混合型,混合型-偏股,96.3247,92.6479,92.7305,91.692,90.0593,86.9234,83.19476749157702,75.94329881479709
000522,华润元大信息传媒科技混合A,混合型,混合型-偏股,98.746,93.9969,92.7287,93.0919,91.1394,89.1514,85.89632039814607,81.2864015922423
001405,东方红策略精选混合A,混合型,混合型-灵活,94.2476,93.9528,92.7242,91.5876,89.5655,87.1414,81.66543029878059,73.7840446546151
000603,易方达创新驱动灵活配置混合,混合型,混合型-灵活,97.0325,93.1843,92.7212,91.9625,90.5336,88.713,86.49597663799149,79.09134442715192
001716,工银新趋势灵活配置混合A,混合型,混合型-灵活,88.8304,89.7851,92.7189,92.7719,90.3092,89.4509,84.9560572762566,75.14126661079851
160224,国泰中证计算机主题ETF联接A,指数型,指数型-股票,95.4762,93.0609,92.7174,92.9443,91.0087,87.6744,83.53879487267191,75.20595145456721
001609,平安鑫享混合A,混合型,混合型-灵活,92.3321,92.1233,92.7163,92.1346,90.2213,87.2158,81.47094286056335,73.29746797557763
502003,易方达中证军工(LOF)A,指数型,指数型-股票,95.0916,92.4204,92.7141,90.6628,90.8278,87.2104,84.17538181320654,78.05975398060578
002207,前海开源金银珠宝混合C,混合型,混合型-灵活,98.9121,94.2191,92.7122,90.4168,89.4958,87.4811,84.57525953036547,80.15540823656171
560006,益民核心增长混合,混合型,混合型-灵活,97.9663,94.1488,92.707,90.8815,90.3573,86.8911,81.59718065365736,74.03829462468573
160639,鹏华中证高铁产业指数(LOF)A,指数型,指数型-股票,90.1936,89.9632,92.7066,90.8014,90.2846,86.2379,82.96591472695866,74.29482670896684
001279,中海积极增利混合,混合型,混合型-灵活,97.8226,93.3938,92.7028,91.6881,90.7643,89.6552,86.86068734928426,77.88358224589967
001422,景顺长城安享回报混合A,混合型,混合型-灵活,92.7152,93.2292,92.7025,90.75,89.6607,87.4886,82.62824733628636,74.11165898479588
001306,中欧永裕混合A,混合型,混合型-偏股,94.8013,94.5297,92.7002,92.0988,90.4458,89.7135,84.37136571975851,74.76060247815157
001580,南方利安C,混合型,混合型-灵活,93.7717,93.2225,92.6927,89.3822,88.9133,86.6734,82.29004549263739,72.19284987429666
202027,南方高端装备混合A,混合型,混合型-偏股,97.0355,93.2599,92.6898,93.2483,91.0302,89.8333,85.45293820868464,77.42472764276309
001000,中欧明睿新起点混合,混合型,混合型-偏股,95.9745,92.8431,92.689,92.3615,90.7533,89.8456,84.6063646936088,74.7071785586017
000763,工银新财富灵活配置混合,混合型,混合型-灵活,96.7108,94.0074,92.689,90.6222,89.6075,88.5032,83.82536855877272,72.32588590925415
001610,平安鑫享混合C,混合型,混合型-灵活,91.7739,91.7956,92.683,92.1116,90.2239,87.0443,81.20430427049305,72.81930893092303
378010,摩根成长先锋混合A,混合型,混合型-偏股,95.6572,92.3351,92.6808,92.7238,91.1833,88.6738,83.37546604299567,75.88882736741292
002182,东兴蓝海财富混合A,混合型,混合型-灵活,95.6842,92.3905,92.68,90.3218,88.2214,85.1636,80.15640231909836,72.28667843888424
001285,易方达新鑫混合I,混合型,混合型-灵活,90.2355,90.0792,92.6785,90.0374,88.2646,86.4585,81.3253578697132,74.27645756015804
002028,九泰天宝灵活配置混合C,混合型,混合型-灵活,92.8439,92.4698,92.6729,90.3549,89.6626,87.5555,81.87937182534931,69.75087543397582
530005,建信优化配置混合A,混合型,混合型-灵活,89.9677,92.1637,92.6606,90.7992,89.1701,86.9649,83.4431812351422,72.86244463067162
000613,国寿安保沪深300ETF联接A,指数型,指数型-股票,90.24,93.2599,92.6602,91.5287,90.4968,87.064,81.55848625814507,73.43316024182928
002170,东吴移动互联混合C,混合型,混合型-灵活,91.2427,89.8921,92.6602,91.3654,89.183,87.8639,86.05553393990184,81.64749940141266
000059,国联安中证医药100A,指数型,指数型-股票,95.1514,95.6281,92.6598,91.6265,90.1093,88.17,83.79127045885994,73.7216045133485
000823,银华高端制造业混合A,混合型,混合型-灵活,98.1459,93.5727,92.6553,92.6624,90.6683,88.9593,84.7584165654769,76.99550311265413
000913,农银医疗保健股票,股票型,股票型,97.7329,95.028,92.6527,92.3703,91.6973,90.9339,85.08603624018744,75.89417724170957
001681,新华积极价值灵活配置混合A,混合型,混合型-灵活,95.5959,94.4833,92.6527,91.4529,90.8259,89.2849,83.91419464349849,77.21567101640129
001865,前海开源事件驱动混合C,混合型,混合型-灵活,91.2681,90.7017,92.652,92.7253,92.3831,87.6464,83.9855441158865,77.42962857655932
000950,易方达证券保险ETF联接A,指数型,指数型-股票,91.0377,93.1641,92.6497,92.8143,92.3148,88.2494,82.81461108925792,75.60771579073386
000165,国投瑞银策略精选混合,混合型,混合型-灵活,95.328,92.3643,92.6471,90.9421,89.1592,87.3991,82.52451001351098,73.72822638572968
001570,南方利安A,混合型,混合型-灵活,93.5218,93.1896,92.6464,89.4194,88.9381,86.7417,82.35797446597459,72.4323596312702
000612,华宝生态中国混合A,混合型,混合型-偏股,97.4126,94.5992,92.6426,92.446,90.9728,88.2598,86.68800559251595,78.26170238237759
